date,dategroup,time,hive,,solar radiation(1min mean)(1/2hr),solar radiation (mean)(6:00~16:00),wind speed(1min mean)(1/2hr),temperature(1min mean)(1/2hr),precipitation(mm)(1min mean)(1/2hr),outdoor temperature,indoor temperature (top),indoor temperature (mid),heat up,heating level,weather,opening,note,weight of pollen (g),weight of pollen (1hr),number of bees,average weight of pollen (mg),outlier,remove16,number of pollen,size of pollen,,,,,??????,weight_r,number_r,weight_1,number_1,weight_2,number_2,weight_3,number_3,weight_4,number_4,weight_5,number_5,weight_6,number_6,weight_7,number_7,weight_8,number_8,weight_9,number_9,weight_10,number_10,weight_11,number_11,weight_12,number_12,weight_13,number_13,weight_14,number_14,weight_15,number_15,weight_16,number_16,weight_17,number_17,weight_18,number_18,weight_19,number_19,weight_20,number_20,weight_21,number_21,weight_22,number_22,weight_23,number_23,weight_24,number_24,weight_25,number_25,weight_26,number_26,weight_27,number_27,weight_28,number_28,weight_29,number_29,weight_30,number_30,weight_31,number_31,weight_32,number_32,weight_33,number_33,weight_34,number_34,weight_35,number_35,weight_36,number_36,weight_37,number_37,weight_38,number_38,weight_39,number_39,weight_40,number_40,weight_41,number_41,weight_42,number_42,weight_43,number_43,weight_44,number_44,weight_45,number_45,weight_46,number_46,weight_47,number_47,weight_48,number_48,weight_49,number_49,weight_50,number_50,weight_51,number_51,weight_52,number_52,weight_53,number_53,weight_54,number_54,weight_56,number_56,weight_57,number_57,weight_58,number_58,weight_60,number_60,weight_61,number_61,weight_62,number_62,weight_63,number_63,weight_64,number_64,weight_66,number_66,weight_67,number_67,weight_68,number_68,weight_69,number_69,weight_70,number_70,weight_71,number_71,weight_72,number_72,weight_73,number_73,weight_74,number_74,weight_75,number_75
2020/11/1,5,16:00,B,,,,,,,,,,0,,overcast,ibutton,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,06:00,A,,0.68,17.08,0.86,19.75,0,20.6,28.39,34.53,1,high,rainy,battery,,2.1082,3.1623,8560,0.36942757,,,,,,4.346,2.2378,,,0.0423,15,,,,,,,,,,,,,,,,,,,0.0013,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1351,32,,,,,,,,,0.0789,14,,,,,,,,,,,,,0.0163,7,0.0502,21,,,,,,,,,0.0126,12,,,1.2794,303,,,,,,,0.1305,42,,,,,,,,,,,,,,,,,,,0.0014,1,,
2020/11/4,5,06:00,B,,0.68,17.08,0.86,19.75,0,20.6,26.39,33.1,0,,rainy,,,0.5059,0.75885,7634,0.09941049,,,,,,1.6409,1.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,07:00,A,,3.58,17.08,0.96,20.35,0,21.65,30.75,34.3,1,high,overcast,,,2.3258,2.79096,8560,0.32604673,,,,,,5.6578,3.332,,,0.0267,15,,,,,,,,,,,,,,,,,0.0037,2,0.0903,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,11,,,,,,,,,,,,,0.0286,14,0.0575,27,,,,,,,,,0.0184,11,,,1.6039,400,0,1,,,,,0.1092,47,,,0.0021,1,,,,,,,,,,,,,,,0.0133,2,,
2020/11/4,5,07:00,B,,3.58,17.08,0.96,20.35,0,21.51,28.65,33.2,0,,overcast,,,0.373,0.4476,7634,0.05863627,,,,,,1.4906,1.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,08:00,A,,11.26,17.08,1.09,21.13,0,22.9,31.85,34.45,1,high,overcast,,,1.8486,2.21832,8560,0.25914953,,,,,,4.0854,2.2368,,,0.0303,16,,,,,,,,,,,,,,,,,0.0086,3,0.1947,76,,,,,,,,,,,,,,,,,,,,,0.0038,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0297,11,0.0222,11,,,,,,,0.0036,3,0.012,7,,,1.1675,311,0.0181,5,,,,,0.0192,7,,,0.0094,3,,,,,,,,,,,,,,,,,,
2020/11/4,5,08:00,B,,11.26,17.08,1.09,21.13,0,22.88,29.45,33.9,0,,overcast,,,0.3228,0.38736,7634,0.05074474,,,,,,1.442,1.1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,09:00,A,,23.05,17.08,1.33,22.01,0,23.2,32.15,34.5,1,high,cloudy,,,2.1543,2.58516,8560,0.30200467,,,,,,4.3977,2.2434,,,0.0299,20,,,,,,,,,,,,,,,,,,,0.2164,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0439,15,0.0321,14,,,,,,,,,0.0067,6,,,1.5319,363,0.0393,15,,,,,0.0359,10,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,09:00,B,,23.05,17.08,1.33,22.01,0,23.51,29.35,33.7,0,,cloudy,,,0.2096,0.25152,7634,0.0329495,,,,,,1.3096,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,10:00,A,,22.57,17.08,1.34,22.38,0,23.93,32.62,34.36,1,high,rainy,battery,,1.9704,1.07476364,8560,0.1255565,,,,,,4.1916,2.2212,,,0.0181,14,,,,,,,,,,,,,,,,,0.002,1,0.1841,65,,,,,,,,,,,,,,,,,0.0018,2,0.0111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0494,17,0.0992,39,,,,,,,0.0122,7,0.0013,1,,,1.2707,347,0.0427,18,,,,,0.0448,18,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,10:00,B,,22.57,17.08,1.34,22.38,0,23.74,29.64,33.77,0,,rainy,,,0.2186,0.11923636,7634,0.01562014,,,,,,1.3136,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,12:00,A,,27.36,17.08,1.49,23.7,0,25.35,33.87,34.8,1,high,cloudy,,,1.9994,1.09058182,8560,0.12740442,,,,,,4.2497,2.2503,,,0.0119,7,,,,,,,,,,,,,,,,,,,0.1845,57,,,,,,,,,,,,,,,,,0.0076,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0597,18,0.1418,50,,,,,,,0.0083,3,0.0017,1,,,0.6584,172,0.0096,6,,,,,0.0345,7,,,,,,,0.6982,196,,,,,,,,,,,,,,
2020/11/4,5,12:00,B,,27.36,17.08,1.49,23.7,0,25.44,30.96,34.01,0,,cloudy,,,0.3432,0.1872,7634,0.02452348,,,,,,1.4416,1.0984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,14:00,A,,13.4,17.08,1.33,22.81,0,24.3,33.42,34.55,1,high,cloudy,,,0.6698,0.36534545,8560,0.04268054,,,,,,1.779,1.1092,,,0.0076,4,,,,,,,,,,,,,,,,,,,0.1638,55,,,,,,,,,,,,,,,,,0.0061,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1126,36,0.1121,43,,,,,,,0.0056,5,0.0032,2,,,0.13,20,,,,,,,0.0623,19,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,14:00,B,,13.4,17.08,1.33,22.81,0,24.26,30.67,33.78,0,,cloudy,,,0.4096,0.22341818,7634,0.02926812,,,,,,1.5236,1.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,16:00,A,,,,,,,,,,0,,cloudy,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/4,5,16:00,B,,,,,,,,,,1,high,cloudy,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,06:00,A,,1.16,10.16,1.11,20.98,0,21.6,27.17,34.17,0,,cloudy,,,3.5451,5.31765,8739,0.60848247,,,,,,6.8958,3.3507,,,0.0469,17,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,0.035,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0619,18,,,,,,,,,0.1737,33,,,,,,,,,,,,,0.0868,25,0.0671,19,,,,,0.0041,1,,,0.0044,5,,,2.4889,503,,,,,0.0242,5,0.1553,43,,,,,,,0.0029,1,,,,,,,,,,,,,,
2020/11/5,5,06:00,B,,1.16,10.16,1.11,20.98,0,21.35,29.89,33.81,1,high,cloudy,battery,,0.9521,1.42815,7794,0.18324181,,,,,,2.0711,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,07:00,A,,6.97,10.16,0.99,21.88,0,22.55,28.1,34.25,0,,cloudy,,,2.7662,3.31944,8739,0.37983339,,,,,,6.1056,3.3394,,,0.0263,12,,,,,,,,,,,,,,,,,,,0.1399,54,,,,,,,,,,,,,,,,,0.0429,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017,1,,,,,,,,,0.0065,2,,,,,,,,,,,,,0.1389,42,0.0641,17,,,,,,,0.0204,10,0.0128,7,,,1.8577,396,,,,,0.0262,8,0.1128,36,,,,,,,0.0093,3,,,,,,,,,,,,,,
2020/11/5,5,07:00,B,,6.97,10.16,0.99,21.88,0,22.55,31.8,34.65,1,high,cloudy,,,0.5404,0.64848,7794,0.0832046,,,,,,1.6446,1.1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,08:00,A,,10.34,10.16,0.93,22.87,0,24.1,29.55,34.5,0,,cloudy,,,1.6914,2.02968,8739,0.23225009,,,,,,3.9421,2.2507,,,0.0335,16,,,,,0.0063,1,,,,,,,,,,,,,0.2074,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,16,0.0448,12,,,,,,,,,0.0023,2,,,1.0186,232,0.0256,9,,,0.0196,8,0.0909,27,,,,,,,0.008,2,,,,,,,,,,,,,,
2020/11/5,5,08:00,B,,10.34,10.16,0.93,22.87,0,24.05,32.9,33.95,1,high,cloudy,,,0.2714,0.32568,7794,0.04178706,,,,,,1.389,1.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,09:00,A,,11.23,10.16,0.89,23.6,0,25.1,31,34.55,0,,overcast,,,1.1629,1.39548,8739,0.15968052,,,,,,2.2818,1.1189,,,0.0174,9,,,,,,,,,,,,,,,,,,,0.1667,61,,,,,,,,,,,,,,,,,0.0052,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,14,0.0492,21,,,,,,,,,,,,,0.5699,147,0.0689,24,,,0.0167,5,0.0551,19,,,,,,,0.005,1,,,,,,,,,,,,,,
2020/11/5,5,09:00,B,,11.23,10.16,0.89,23.6,0,25.33,33.85,34.85,1,high,overcast,,,0.1627,0.19524,7794,0.02505068,,,,,,1.2777,1.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,10:00,A,,19.56,10.16,1.14,23.8,0,25.71,31.03,34.4,0,,rainy,,,1.5354,0.83749091,8739,0.09583153,,,,,,3.7651,2.2297,,,0.0253,17,,,,,,,,,,,,,,,,,,,0.3428,131,,,,,,,,,,,,,,,,,0.0039,3,0.0019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0841,28,0.1956,65,,,0.0057,1,,,,,,,,,0.418,103,0.0561,23,,,0.0084,3,0.1003,39,,,0.0037,1,,,0.0515,19,,,,,,,,,,,,,0.0013,1
2020/11/5,5,10:00,B,,19.56,10.16,1.14,23.8,0,25.87,33.51,34.55,1,high,rainy,,,0.2633,0.14361818,7794,0.01842723,,,,,,1.3888,1.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,12:00,A,,11.98,10.16,1.04,24.27,0,26.12,32.21,34.74,0,,overcast,,,2.3577,1.28601818,8739,0.14715514,,,,,,4.5811,2.2234,,,0.0341,15,,,,,,,,,,,,,,,,,,,0.7488,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1219,42,0.2388,66,,,,,,,,,0.0176,7,,,0.4172,103,0.0178,8,0.0036,1,0.0334,15,0.1716,69,,,0.0078,2,,,0.2251,71,,,,,,,,,,,,,0.0034,3
2020/11/5,5,12:00,B,,11.98,10.16,1.04,24.27,0,26.67,34.42,35.03,1,high,overcast,,,0.3007,0.16401818,7794,0.0210447,,,,,,1.4236,1.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,14:00,A,,3.63,10.16,0.97,23.39,0,24.9,31.3,34.65,0,,overcast,,,1.6428,0.89607273,8739,0.10253487,,,,,,3.8708,2.228,,,0.0039,2,,,,,,,,,,,,,,,,,,,0.7509,281,,,,,,,,,,,,,,,,,0.021,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0848,36,0.1138,42,,,,,,,,,0.0042,4,,,0.3222,78,,,,,,,0.0239,4,,,0.0024,1,,,,,,,,,,,,,,,,,0.0031,3
2020/11/5,5,14:00,B,,3.63,10.16,0.97,23.39,0,25.19,34.3,34.78,1,high,overcast,,,0.2641,0.14405455,7794,0.01848322,,,,,,1.3904,1.1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,16:00,A,,,,,,,,,,1,high,overcast,feeding(pollen)/battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/5,5,16:00,B,,,,,,,,,,0,,overcast,feeding(pollen)/battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,06:00,A,,1.12,17.07,0.98,23.45,0,24.31,32.6,35.53,1,high,cloudy,battery,,2.7483,4.12245,8918,0.46224098,,,,,,6.0877,3.3394,,,0.0264,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0215,16,,,,,,,,,0.0134,5,,,,,,,,,,,,,0.0416,16,0.0225,15,,,,,,,0.0117,3,0.0084,5,,,0.5819,210,,,0.0794,35,0.0731,27,1.0385,358,,,,,,,0.0014,1,,,,,,,,,,,,,,
2020/11/6,6,06:00,B,,1.12,17.07,0.98,23.45,0,24.23,31.03,35.46,0,,cloudy,,,0.6667,1.00005,7954,0.12572761,,,,,,1.7816,1.1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,07:00,A,,5.48,17.07,0.89,24.18,0,25.25,33.9,35.85,1,high,cloudy,,,2.0057,2.40684,8918,0.26987352,,,,,,4.2456,2.2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027,1,,,,,,,,,,,,,,,,,,,,,,,0.021,16,0.0278,11,,,,,,,,,0.0085,5,,,0.3692,155,0.0036,3,0.0398,16,0.3345,106,0.4877,247,0.0073,3,,,,,0.0033,2,,,,,,,,,,,,,,
2020/11/6,6,07:00,B,,5.48,17.07,0.89,24.18,0,25.27,31.75,35.55,0,,cloudy,,,0.5982,0.71784,7954,0.0902478,,,,,,1.7121,1.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,08:00,A,,16.01,17.07,1.22,26.37,0,27,35.05,36.1,1,high,cloudy,,,1.9168,2.30016,8918,0.25791173,,,,,,4.1425,2.2257,,,0.037,9,,,,,,,,,,,,,,,,,,,0.0606,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058,8,0.0608,24,0.3173,116,,,,,,,0.0069,3,,,0.2258,113,,,0.0328,11,0.2414,80,0.2759,129,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,08:00,B,,16.01,17.07,1.22,26.37,0,27.01,32.7,35.6,0,,cloudy,,,0.4315,0.5178,7954,0.0650985,,,,,,1.5364,1.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,09:00,A,,30.9,17.07,0.95,29.11,0,28.9,36.3,36.55,1,high,sunny,,,2.6051,3.12612,8918,0.35052476,,, ,,,5.9552,3.3501,,,0.0141,6,,,,,,,,,,,,,,,,,,,0.3652,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198,12,0.073,25,0.9802,259,0.0049,2,,,,,0.0087,3,,,0.2469,81,0.1292,40,,,0.0957,23,0.1247,38,,,0.0011,1,,,,,,,,,,,0.0026,2,,,,,0.0015,2
2020/11/6,6,09:00,B,,30.9,17.07,0.95,29.11,0,28.95,33.75,35.75,0,,sunny,,,1.7288,2.07456,7954,0.26081643,,,,,,3.966,2.2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,10:00,A,,17.76,17.07,1.04,27.69,0,29.49,36.77,36.64,1,high,cloudy,battery,,1.6738,0.91298182,8918,0.10237058,,,,,,3.9041,2.2303,,,0.0295,13,,,,,,,,,,,,,,,,,,,0.3405,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369,17,0.0628,25,0.2837,73,0.0033,2,,,,,,,,,0.2502,67,0.2003,62,0.024,6,0.0093,3,0.0571,24,,,0.0358,10,,,0.0198,15,,,,,,,,,,,,,,
2020/11/6,6,10:00,B,,17.76,17.07,1.04,27.69,0,29.67,34.17,35.82,0,,cloudy,,,1.6387,0.89383636,7954,0.11237429,,,,,,3.8706,2.2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,12:00,A,,21.71,17.07,1.24,27.86,0,29.53,37.12,36.6,1,high,cloudy,,,0.3409,0.18594545,8918,0.02084964,,,,,,1.4665,1.1256,,,0.0027,3,,,,,,,,,,,,,,,,,,,0.0795,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104,4,0.0814,35,,,,,,,0.0004,1,0.004,3,,,0.0725,16,0.0035,1,0.0112,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,12:00,B,,21.71,17.07,1.24,27.86,0,29.67,34.62,35.67,0,,cloudy,,,0.2102,0.11465455,7954,0.01441452,,,,,,1.3053,1.0951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,14:00,A,,15.88,17.07,1.55,28.95,0,29.99,37.53,36.55,1,high,sunny,,,1.6865,0.91990909,8918,0.10314732,,,,,,3.9241,2.2376,,,0.0029,2,,,,,,,,,,,,,,,,,,,0.4398,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0549,19,0.1397,51,,,,,,,,,0.0104,6,,,0.2862,57,,,0.4498,140,,,0.0391,7,,,,,,,,,,,,,,,,,,,,,0,1
2020/11/6,6,14:00,B,,15.88,17.07,1.55,28.95,0,29.71,34.9,35.85,0,,sunny,,,0.7084,0.3864,7954,0.04857872,,,,,,1.826,1.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,16:00,A,,,,,,,,,,0,,cloudy,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/6,6,16:00,B,,,,,,,,,,1,high,cloudy,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,06:00,A,,2.03,18.49,0.42,26.25,0,26.73,33.1,35.35,0,,cloudy,,,5.9374,8.9061,9098,0.97895049,,,,,,11.5002,5.5628,,,0.0977,34,,,,,,,,,,,,,,,,,,,0.0027,2,,,,,,,,,,,,,,,,,0.0516,12,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,20,0.0282,9,0.0974,20,0.0113,2,,,,,,,,,1.1691,254,0.023,6,1.3916,278,1.8013,363,0.3745,78,0.0081,2,0.0463,8,0.0099,5,,,,,,,,,,,,,,,,
2020/11/7,6,06:00,B,,2.03,18.49,0.42,26.25,0,26.71,33.73,35.85,1,high,cloudy,battery,,2.4631,3.69465,8114,0.45532017,,,,,,5.8189,3.3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
